540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,540,540,540,600,540,540,600,600,600,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,600,540,540,540,540,540,540,540,540,540,540,540,540
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,540,540,600,600,540,540,540,540,540,540,540,600,600,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,540,600,600,540,540,540,540,540,540,540,540,540,540,540,540,540
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,540,600,600,540,540,540,540,540,540,540,540,540,540,540,540,600,600,600,600,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,600,600,600,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,600,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,600,600,600,600,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,540,600,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,600,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,600,600,540,540,540,540,540,540,540,540,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,600,540,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,600,600,600,600,600,540,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,600,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,600,600,600,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,600,600,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,600,600,600,600,600,540,540,540,540,540,540,600,540,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,600,540,540,540,540,540,600,600,600,540,540,540,600,540,540,540,600,540,540,540,540,540,540,540,540,540,540,540,540,540,540
